model_size,thinking,thinking_budget,puzzle_id,date,center_letter,all_letters,predicted_words,actual_words,correctly_predicted,missed_words,false_positives,num_predicted,num_actual,num_correct,difficulty_source,precision,recall,f1,car,puzzle_difficulty,fp_constraint_violations,fp_non_dictionary,difficulty_weighted_recall,length_4_recall,length_4_count,length_5_recall,length_5_count,length_6_recall,length_6_count,length_7+_recall,length_7+_count,predicted_prefix_diversity,actual_prefix_diversity,prefix_coverage,avg_word_length_found,avg_word_length_missed,avg_word_length_all,num_actual_pangrams,num_predicted_pangrams,num_correct_pangrams,pangram_recall
claude-haiku,False,12288,17872,20250612,d,"['c', 'd', 'g', 'i', 'l', 'n', 'o']","['dingding', 'dinodino', 'dioldiol', 'dongdong', 'goldgold', 'gildgild', 'loinnod', 'clognod', 'clodclod', 'coldcold', 'coilnod', 'coinnod', 'odicodic', 'dolingdoling', 'dicingdicing', 'codingcoding', 'indigoindigo', 'gildinggilding', 'codlingcodling', 'ding', 'dino', 'diol', 'dong', 'gold', 'gild', 'clod', 'cold', 'odic', 'doling', 'dicing', 'coding', 'indigo', 'gilding', 'codling']","['clod', 'clodding', 'coddling', 'codicil', 'coding', 'codon', 'coinciding', 'cold', 'colliding', 'colloid', 'condo', 'condoling', 'condoning', 'dicing', 'diddling', 'digging', 'dildo', 'dill', 'ding', 'dinging', 'dingo', 'dining', 'dino', 'dodging', 'dodo', 'dogging', 'doggo', 'doing', 'doling', 'doll', 'dolling', 'dong', 'donning', 'doodling', 'gild', 'gilding', 'gliding', 'gold', 'good', 'idling', 'idol', 'indigo', 'lodging', 'nodding', 'noodling']","['clod', 'coding', 'cold', 'dicing', 'ding', 'dino', 'doling', 'dong', 'gild', 'gilding', 'gold', 'indigo']","['clodding', 'coddling', 'codicil', 'codon', 'coinciding', 'colliding', 'colloid', 'condo', 'condoling', 'condoning', 'diddling', 'digging', 'dildo', 'dill', 'dinging', 'dingo', 'dining', 'dodging', 'dodo', 'dogging', 'doggo', 'doing', 'doll', 'dolling', 'donning', 'doodling', 'gliding', 'good', 'idling', 'idol', 'lodging', 'nodding', 'noodling']","['clodclod', 'clognod', 'codingcoding', 'codling', 'codlingcodling', 'coilnod', 'coinnod', 'coldcold', 'dicingdicing', 'dingding', 'dinodino', 'diol', 'dioldiol', 'dolingdoling', 'dongdong', 'gildgild', 'gildinggilding', 'goldgold', 'indigoindigo', 'loinnod', 'odic', 'odicodic']",34,45,12,user_data,0.35294117647058826,0.26666666666666666,0.3037974683544304,1.0,medium,0,22,0.18487820768033586,0.5833333333333334,12.0,0.0,6.0,0.6666666666666666,6.0,0.047619047619047616,21.0,9.0,11,0.8181818181818182,4.916666666666667,6.545454545454546,6.111111111111111,4,2,0,0.0
claude-haiku,False,12288,20180,20250613,p,"['a', 'c', 'i', 'l', 'n', 'p', 't']","['pail', 'pain', 'pant', 'pica', 'pint', 'plan', 'pact', 'pial', 'clip', 'lipin', 'clap', 'nipa', 'pian', 'paint', 'patin', 'plain', 'plant', 'panic', 'pinta', 'plait', 'pical', 'clapt', 'plaint', 'catnip', 'patinala', 'tapin', 'tipcat', 'capital', 'pliant', 'patil', 'caplit', 'tapit']","['alpaca', 'anticipant', 'apian', 'appall', 'applicant', 'capital', 'captain', 'catalpa', 'catnap', 'catnip', 'clap', 'clip', 'inapt', 'pact', 'pail', 'pain', 'paint', 'palapa', 'palatal', 'palatial', 'pall', 'palp', 'panic', 'panini', 'pant', 'papa', 'papal', 'papilla', 'patina', 'pica', 'piccata', 'picnic', 'pill', 'pinata', 'pint', 'pintail', 'pipit', 'pippin', 'pita', 'pitapat', 'plain', 'plaint', 'plait', 'plan', 'plant', 'plantain', 'plat', 'pliant', 'tapa', 'tilapia', 'tipi']","['capital', 'catnip', 'clap', 'clip', 'pact', 'pail', 'pain', 'paint', 'panic', 'pant', 'pica', 'pint', 'plain', 'plaint', 'plait', 'plan', 'plant', 'pliant']","['alpaca', 'anticipant', 'apian', 'appall', 'applicant', 'captain', 'catalpa', 'catnap', 'inapt', 'palapa', 'palatal', 'palatial', 'pall', 'palp', 'panini', 'papa', 'papal', 'papilla', 'patina', 'piccata', 'picnic', 'pill', 'pinata', 'pintail', 'pipit', 'pippin', 'pita', 'pitapat', 'plantain', 'plat', 'tapa', 'tilapia', 'tipi']","['caplit', 'clapt', 'lipin', 'nipa', 'patil', 'patin', 'patinala', 'pial', 'pian', 'pical', 'pinta', 'tapin', 'tapit', 'tipcat']",32,51,18,user_data,0.5625,0.35294117647058826,0.43373493975903615,1.0,hard,0,14,0.19562873542444395,0.5294117647058824,17.0,0.5555555555555556,9.0,0.25,12.0,0.07692307692307693,13.0,9.0,11,0.8181818181818182,4.777777777777778,5.96969696969697,5.549019607843137,1,0,0,0.0
claude-haiku,False,12288,17843,20250614,o,"['d', 'e', 'h', 'm', 'o', 't', 'u']","['mode', 'dote', 'dome', 'demo', 'home', 'hoed', 'hoot', 'mood', 'mote', 'moth', 'toed', 'tome', 'thou', 'doth', 'moot', 'mouth', 'modem', 'homed', 'doted', 'dotted', 'outed', 'emote', 'thoud', 'toted', 'hoted', 'douth', 'mooted', 'thome', 'touted', 'mouted', 'mothed', 'mouthe', 'toothed', 'mouthed', 'touthed', 'oothude', 'domed', 'tooted', 'toedhome', 'toot', 'dodo', 'mothode', 'oted', 'dotem']","['demo', 'demoed', 'demote', 'demoted', 'dodo', 'doeth', 'dome', 'domed', 'doom', 'doomed', 'dote', 'doted', 'doth', 'dotted', 'emote', 'emoted', 'hoed', 'home', 'homed', 'hood', 'hooded', 'hoodoo', 'hoot', 'hooted', 'memo', 'method', 'mode', 'modem', 'mood', 'mooed', 'moot', 'mooted', 'mote', 'motet', 'moth', 'motto', 'moue', 'mouth', 'mouthed', 'odeum', 'outdo', 'outed', 'outmode', 'outmoded', 'thou', 'toed', 'tome', 'toot', 'tooted', 'tooth', 'toothed', 'tote', 'toted', 'totem', 'tout', 'touted']","['demo', 'dodo', 'dome', 'domed', 'dote', 'doted', 'doth', 'dotted', 'emote', 'hoed', 'home', 'homed', 'hoot', 'mode', 'modem', 'mood', 'moot', 'mooted', 'mote', 'moth', 'mouth', 'mouthed', 'outed', 'thou', 'toed', 'tome', 'toot', 'tooted', 'toothed', 'toted', 'touted']","['demoed', 'demote', 'demoted', 'doeth', 'doom', 'doomed', 'emoted', 'hood', 'hooded', 'hoodoo', 'hooted', 'memo', 'method', 'mooed', 'motet', 'motto', 'moue', 'odeum', 'outdo', 'outmode', 'outmoded', 'tooth', 'tote', 'totem', 'tout']","['dotem', 'douth', 'hoted', 'mothed', 'mothode', 'mouted', 'mouthe', 'oothude', 'oted', 'thome', 'thoud', 'toedhome', 'touthed']",44,56,31,user_data,0.7045454545454546,0.5535714285714286,0.62,1.0,hard,0,13,0.32112576542628357,0.7391304347826086,23.0,0.5,16.0,0.3333333333333333,12.0,0.4,5.0,10.0,10,1.0,4.709677419354839,5.36,5.0,1,1,1,1.0
claude-haiku,False,12288,12644,20250615,l,"['a', 'b', 'c', 'h', 'i', 'l', 'n']","['bailb', 'callc', 'chillc', 'lainl', 'clanc', 'nailn', 'hailh', 'lilacl', 'cabalc', 'alibia', 'blabb', 'blahb', 'hillh', 'billb', 'chilic', 'lanail', 'banalb', 'iliaci', 'binalb', 'blancb', 'bail', 'call', 'chill', 'lain', 'clan', 'nail', 'hail', 'lilac', 'cabal', 'alibi', 'blab', 'blah', 'hill', 'bill', 'chili', 'lanai', 'banal', 'iliac', 'binal', 'blanc', 'lichl', 'lichil', 'linacl', 'lich', 'lichi', 'linac']","['alibi', 'anal', 'annal', 'bacchanal', 'bacchanalia', 'bacchanalian', 'bacilli', 'bail', 'ball', 'banal', 'biblical', 'bilabial', 'bill', 'blab', 'blah', 'blanch', 'blin', 'blini', 'cabal', 'cabala', 'call', 'calla', 'canal', 'cannibal', 'challah', 'chili', 'chill', 'chinchilla', 'cilia', 'clan', 'clinch', 'clinic', 'clinical', 'clinician', 'hail', 'halal', 'hall', 'hill', 'iliac', 'labia', 'labial', 'laic', 'laical', 'lain', 'lanai', 'lilac', 'nail']","['alibi', 'bail', 'banal', 'bill', 'blab', 'blah', 'cabal', 'call', 'chili', 'chill', 'clan', 'hail', 'hill', 'iliac', 'lain', 'lanai', 'lilac', 'nail']","['anal', 'annal', 'bacchanal', 'bacchanalia', 'bacchanalian', 'bacilli', 'ball', 'biblical', 'bilabial', 'blanch', 'blin', 'blini', 'cabala', 'calla', 'canal', 'cannibal', 'challah', 'chinchilla', 'cilia', 'clinch', 'clinic', 'clinical', 'clinician', 'halal', 'hall', 'labia', 'labial', 'laic', 'laical']","['alibia', 'bailb', 'banalb', 'billb', 'binal', 'binalb', 'blabb', 'blahb', 'blanc', 'blancb', 'cabalc', 'callc', 'chilic', 'chillc', 'clanc', 'hailh', 'hillh', 'iliaci', 'lainl', 'lanail', 'lich', 'lichi', 'lichil', 'lichl', 'lilacl', 'linac', 'linacl', 'nailn']",46,47,18,user_data,0.391304347826087,0.3829787234042553,0.3870967741935484,1.0,medium,0,28,0.22835378464083828,0.6666666666666666,15.0,0.5333333333333333,15.0,0.0,6.0,0.0,11.0,13.0,15,0.8666666666666667,4.444444444444445,6.482758620689655,5.702127659574468,2,0,0,0.0
claude-haiku,False,12288,20368,20250616,n,"['a', 'f', 'i', 'n', 'o', 't', 'x']","['antia', 'intoi', 'fontf', 'anona', 'inon', 'fainf', 'foinf', 'notan', 'anon', 'naifn', 'faintf', 'taintt', 'anointa', 'toxint', 'nationn', 'notionn', 'fixationf', 'anti', 'fain', 'foin', 'font', 'into', 'naif', 'taint', 'faint', 'toxin', 'anoint', 'nation', 'notion', 'fixation']","['anion', 'annatto', 'annotation', 'anoint', 'anon', 'anti', 'antifa', 'antitoxin', 'attain', 'axon', 'faint', 'finito', 'fixation', 'font', 'fontina', 'infant', 'infix', 'info', 'initiation', 'into', 'intonation', 'naan', 'naif', 'nana', 'natant', 'nation', 'nonfat', 'noon', 'notation', 'notion', 'onion', 'onto', 'taint', 'tannin', 'taxation', 'taxon', 'tint', 'titan', 'toon', 'toxin']","['anoint', 'anon', 'anti', 'faint', 'fixation', 'font', 'into', 'naif', 'nation', 'notion', 'taint', 'toxin']","['anion', 'annatto', 'annotation', 'antifa', 'antitoxin', 'attain', 'axon', 'finito', 'fontina', 'infant', 'infix', 'info', 'initiation', 'intonation', 'naan', 'nana', 'natant', 'nonfat', 'noon', 'notation', 'onion', 'onto', 'tannin', 'taxation', 'taxon', 'tint', 'titan', 'toon']","['anointa', 'anona', 'antia', 'fain', 'fainf', 'faintf', 'fixationf', 'foin', 'foinf', 'fontf', 'inon', 'intoi', 'naifn', 'nationn', 'notan', 'notionn', 'taintt', 'toxint']",30,40,12,user_data,0.4,0.3,0.34285714285714286,1.0,medium,0,18,0.15890559545182528,0.38461538461538464,13.0,0.375,8.0,0.3,10.0,0.1111111111111111,9.0,9.0,13,0.6923076923076923,5.083333333333333,6.0,5.725,1,2,1,1.0
claude-haiku,False,12288,16978,20250617,m,"['a', 'f', 'i', 'm', 'n', 'r', 'y']","['farmfarm', 'firmfirm', 'maimmaim', 'mainmain', 'manymany', 'mirymiry', 'armyarmy', 'infamyinfamy', 'infirminfirm', 'manif', 'farm', 'firm', 'maim', 'main', 'many', 'miry', 'army', 'rami', 'infamy', 'infirm', 'airman', 'firman']","['affirm', 'airman', 'anima', 'army', 'farm', 'firm', 'imam', 'infamy', 'infirm', 'infirmary', 'mafia', 'maim', 'main', 'mama', 'mamma', 'mammary', 'mania', 'manna', 'many', 'marina', 'marinara', 'marm', 'marry', 'miff', 'mini', 'minim', 'minima', 'mirin', 'myna', 'ramify']","['airman', 'army', 'farm', 'firm', 'infamy', 'infirm', 'maim', 'main', 'many']","['affirm', 'anima', 'imam', 'infirmary', 'mafia', 'mama', 'mamma', 'mammary', 'mania', 'manna', 'marina', 'marinara', 'marm', 'marry', 'miff', 'mini', 'minim', 'minima', 'mirin', 'myna', 'ramify']","['armyarmy', 'farmfarm', 'firman', 'firmfirm', 'infamyinfamy', 'infirminfirm', 'maimmaim', 'mainmain', 'manif', 'manymany', 'miry', 'mirymiry', 'rami']",22,30,9,user_data,0.4090909090909091,0.3,0.34615384615384615,1.0,medium,0,13,0.1514257786166914,0.5,12.0,0.0,8.0,0.42857142857142855,7.0,0.0,3.0,8.0,12,0.6666666666666666,4.666666666666667,5.333333333333333,5.133333333333334,1,0,0,0.0
claude-haiku,False,12288,18708,20250618,n,"['c', 'e', 'h', 'i', 'l', 'n', 'p']","['chin', 'line', 'lien', 'inch', 'pine', 'peen', 'nice', 'nicheniche', 'pinch', 'linen', 'lichenlichen', 'pencilpencil', 'nine', 'niche', 'lichen', 'pencil', 'incline', 'pence', 'hence', 'lipin', 'niece', 'pein', 'clinic', 'linche', 'plench', 'leincn', 'pincel', 'phenlic', 'plinche', 'pennine', 'chinechine', 'chine', 'pinene', 'linenlinen', 'penne', 'ninepinninepin', 'ninepin', 'linchpin', 'epiceneepicene', 'epicene', 'lipinelipine', 'cinephile', 'cine', 'clinch', 'clenchclench', 'clench', 'picnic']","['chenille', 'chin', 'cinch', 'cinephile', 'clench', 'clinch', 'clinic', 'epicene', 'heinie', 'helpline', 'hence', 'hipline', 'inch', 'incipience', 'incline', 'innie', 'lenience', 'lichen', 'lien', 'linchpin', 'line', 'linen', 'nene', 'nice', 'niche', 'niece', 'nine', 'ninepin', 'nipple', 'peen', 'pence', 'pencil', 'penicillin', 'penile', 'penne', 'philhellene', 'philhellenic', 'picnic', 'pinch', 'pine', 'pipeline', 'pippin']","['chin', 'cinephile', 'clench', 'clinch', 'clinic', 'epicene', 'hence', 'inch', 'incline', 'lichen', 'lien', 'linchpin', 'line', 'linen', 'nice', 'niche', 'niece', 'nine', 'ninepin', 'peen', 'pence', 'pencil', 'penne', 'picnic', 'pinch', 'pine']","['chenille', 'cinch', 'heinie', 'helpline', 'hipline', 'incipience', 'innie', 'lenience', 'nene', 'nipple', 'penicillin', 'penile', 'philhellene', 'philhellenic', 'pipeline', 'pippin']","['chine', 'chinechine', 'cine', 'clenchclench', 'epiceneepicene', 'leincn', 'lichenlichen', 'linche', 'linenlinen', 'lipin', 'lipinelipine', 'nicheniche', 'ninepinninepin', 'pein', 'pencilpencil', 'pennine', 'phenlic', 'pincel', 'pinene', 'plench', 'plinche']",47,42,26,user_data,0.5531914893617021,0.6190476190476191,0.5842696629213483,1.0,medium,0,21,0.44134007082322047,0.8888888888888888,9.0,0.7777777777777778,9.0,0.6,10.0,0.35714285714285715,14.0,13.0,14,0.9285714285714286,5.423076923076923,7.5,6.214285714285714,2,3,1,0.5
claude-haiku,False,12288,21221,20250619,o,"['a', 'i', 'm', 'o', 'r', 't', 'v']","['atom', 'moat', 'mort', 'moot', 'root', 'toot', 'riot', 'trio', 'roam', 'omit', 'moir', 'tori', 'roti', 'room', 'motor', 'armor', 'amort', 'ratio', 'vomit', 'mortar', 'tarot', 'moor', 'roto', 'amor', 'aorta', 'viator']","['ammo', 'aorta', 'armor', 'aroma', 'atom', 'aviator', 'imitator', 'iota', 'marmot', 'mirror', 'moat', 'momma', 'moor', 'moot', 'moratoria', 'mortar', 'motivator', 'motor', 'motto', 'omit', 'orator', 'oratorio', 'ratio', 'riot', 'roam', 'roar', 'room', 'root', 'rotator', 'roti', 'rotor', 'taro', 'tarot', 'tattoo', 'tomato', 'tomtit', 'toot', 'tori', 'torii', 'toro', 'tort', 'torta', 'traitor', 'trattoria', 'trio', 'trot', 'vomit', 'vroom']","['aorta', 'armor', 'atom', 'moat', 'moor', 'moot', 'mortar', 'motor', 'omit', 'ratio', 'riot', 'roam', 'room', 'root', 'roti', 'tarot', 'toot', 'tori', 'trio', 'vomit']","['ammo', 'aroma', 'aviator', 'imitator', 'iota', 'marmot', 'mirror', 'momma', 'moratoria', 'motivator', 'motto', 'orator', 'oratorio', 'roar', 'rotator', 'rotor', 'taro', 'tattoo', 'tomato', 'tomtit', 'torii', 'toro', 'tort', 'torta', 'traitor', 'trattoria', 'trot', 'vroom']","['amor', 'amort', 'moir', 'mort', 'roto', 'viator']",26,48,20,user_data,0.7692307692307693,0.4166666666666667,0.5405405405405406,1.0,medium,0,6,0.31674007998673026,0.65,20.0,0.46153846153846156,13.0,0.14285714285714285,7.0,0.0,8.0,14.0,20,0.7,4.4,5.821428571428571,5.229166666666667,1,0,0,0.0
claude-haiku,False,12288,18669,20250620,p,"['a', 'b', 'e', 'h', 'l', 'p', 't']","['path', 'peal', 'pale', 'plate', 'petal', 'pleat', 'plea', 'heap', 'tape', 'pate', 'leap', 'lapel', 'papal', 'phat', 'palate', 'plabel', 'ephah', 'aleph', 'pathal', 'alpha', 'plabe', 'pabel', 'tepal', 'ephat', 'athetap', 'phlat', 'teaple', 'apleth', 'plebe']","['aleph', 'alpha', 'alphabet', 'appall', 'appeal', 'appealable', 'appellate', 'appellee', 'apple', 'applet', 'beep', 'bleep', 'epee', 'heap', 'heeltap', 'help', 'helpable', 'heptathlete', 'lapel', 'leap', 'leapt', 'paella', 'palapa', 'palatable', 'palatal', 'palate', 'pale', 'palette', 'pall', 'pallet', 'palp', 'palpable', 'palpate', 'papa', 'papal', 'pate', 'patella', 'patellae', 'path', 'peal', 'peat', 'pebble', 'peel', 'peelable', 'peep', 'pellet', 'pelt', 'petal', 'phat', 'plat', 'plate', 'platelet', 'plea', 'pleat', 'pleb', 'plebe', 'tapa', 'tape', 'teepee', 'telepath', 'tepee']","['aleph', 'alpha', 'heap', 'lapel', 'leap', 'palate', 'pale', 'papal', 'pate', 'path', 'peal', 'petal', 'phat', 'plate', 'plea', 'pleat', 'plebe', 'tape']","['alphabet', 'appall', 'appeal', 'appealable', 'appellate', 'appellee', 'apple', 'applet', 'beep', 'bleep', 'epee', 'heeltap', 'help', 'helpable', 'heptathlete', 'leapt', 'paella', 'palapa', 'palatable', 'palatal', 'palette', 'pall', 'pallet', 'palp', 'palpable', 'palpate', 'papa', 'patella', 'patellae', 'peat', 'pebble', 'peel', 'peelable', 'peep', 'pellet', 'pelt', 'plat', 'platelet', 'pleb', 'tapa', 'teepee', 'telepath', 'tepee']","['apleth', 'athetap', 'ephah', 'ephat', 'pabel', 'pathal', 'phlat', 'plabe', 'plabel', 'teaple', 'tepal']",29,61,18,user_data,0.6206896551724138,0.29508196721311475,0.4,1.0,hard,0,11,0.17728120507977238,0.4090909090909091,22.0,0.6666666666666666,12.0,0.1,10.0,0.0,17.0,13.0,14,0.9285714285714286,4.555555555555555,6.1395348837209305,5.672131147540983,1,0,0,0.0
claude-haiku,False,12288,14194,20250621,e,"['c', 'e', 'g', 'h', 'i', 'k', 'n']","['heckheck', 'neckneck', 'keenkeen', 'nicenice', 'hikehike', 'geekgeek', 'hingehinge', 'geniegenie', 'nicheniche', 'nieceniece', 'hencehence', 'checkcheck', 'cheekcheek', 'chinechine', 'heck', 'neck', 'keen', 'nice', 'hike', 'geek', 'hinge', 'genie', 'niche', 'niece', 'hence', 'check', 'cheek', 'chine', 'hecking']","['check', 'checking', 'cheek', 'chicken', 'chickening', 'egging', 'eking', 'engine', 'geek', 'geeking', 'gene', 'genie', 'genii', 'ghee', 'heck', 'heinie', 'hence', 'henge', 'hike', 'hinge', 'innie', 'keen', 'keening', 'knee', 'kneeing', 'neck', 'necking', 'neigh', 'neighing', 'nene', 'nice', 'niche', 'niece', 'nine']","['check', 'cheek', 'geek', 'genie', 'heck', 'hence', 'hike', 'hinge', 'keen', 'neck', 'nice', 'niche', 'niece']","['checking', 'chicken', 'chickening', 'egging', 'eking', 'engine', 'geeking', 'gene', 'genii', 'ghee', 'heinie', 'henge', 'innie', 'keening', 'knee', 'kneeing', 'necking', 'neigh', 'neighing', 'nene', 'nine']","['checkcheck', 'cheekcheek', 'chine', 'chinechine', 'geekgeek', 'geniegenie', 'heckheck', 'hecking', 'hencehence', 'hikehike', 'hingehinge', 'keenkeen', 'neckneck', 'nicenice', 'nicheniche', 'nieceniece']",29,34,13,user_data,0.4482758620689655,0.38235294117647056,0.41269841269841273,1.0,medium,0,16,0.2639175257731959,0.5454545454545454,11.0,0.5833333333333334,12.0,0.0,3.0,0.0,8.0,7.0,13,0.5384615384615384,4.538461538461538,5.904761904761905,5.382352941176471,2,1,0,0.0
claude-haiku,False,12288,18801,20250622,t,"['e', 'i', 'j', 'm', 'n', 'o', 't']","['tinetine', 'tometome', 'timetime', 'tonetone', 'totetote', 'itemitem', 'mitemite', 'mintmint', 'motemote', 'notenote', 'omitomit', 'emitemit', 'intointo', 'montemonte', 'motetmotet', 'totemtotem', 'intoneintone', 'emit', 'into', 'item', 'mite', 'mint', 'mote', 'moit', 'note', 'omit', 'motet', 'monte', 'totem', 'tone', 'tote', 'tome', 'time', 'tine', 'intone', 'monetio', 'mitone', 'entom', 'jeton']","['eminent', 'emit', 'emote', 'emotion', 'enjoinment', 'entente', 'imminent', 'intent', 'intention', 'into', 'intone', 'item', 'jete', 'joint', 'meet', 'memento', 'mentee', 'mention', 'mete', 'mint', 'mite', 'mitt', 'mitten', 'moment', 'monotone', 'monte', 'moot', 'mote', 'motet', 'motion', 'motto', 'nineteen', 'nite', 'nonet', 'note', 'notion', 'ointment', 'omit', 'onetime', 'onto', 'teem', 'teen', 'tenement', 'tenet', 'tenon', 'tent', 'time', 'tine', 'tint', 'tome', 'tomtit', 'tone', 'tonne', 'toon', 'toonie', 'toot', 'tote', 'totem']","['emit', 'into', 'intone', 'item', 'mint', 'mite', 'monte', 'mote', 'motet', 'note', 'omit', 'time', 'tine', 'tome', 'tone', 'tote', 'totem']","['eminent', 'emote', 'emotion', 'enjoinment', 'entente', 'imminent', 'intent', 'intention', 'jete', 'joint', 'meet', 'memento', 'mentee', 'mention', 'mete', 'mitt', 'mitten', 'moment', 'monotone', 'moot', 'motion', 'motto', 'nineteen', 'nite', 'nonet', 'notion', 'ointment', 'onetime', 'onto', 'teem', 'teen', 'tenement', 'tenet', 'tenon', 'tent', 'tint', 'tomtit', 'tonne', 'toon', 'toonie', 'toot']","['emitemit', 'entom', 'intointo', 'intoneintone', 'itemitem', 'jeton', 'mintmint', 'mitemite', 'mitone', 'moit', 'monetio', 'montemonte', 'motemote', 'motetmotet', 'notenote', 'omitomit', 'timetime', 'tinetine', 'tometome', 'tonetone', 'totemtotem', 'totetote']",39,58,17,user_data,0.4358974358974359,0.29310344827586204,0.3505154639175257,1.0,hard,0,22,0.19718697620185108,0.5,26.0,0.3,10.0,0.1111111111111111,9.0,0.0,13.0,11.0,18,0.6111111111111112,4.294117647058823,5.7560975609756095,5.327586206896552,1,0,0,0.0
claude-haiku,False,12288,6035,20250623,k,"['c', 'h', 'i', 'k', 'o', 'r', 'y']","['kickk', 'hickh', 'rickr', 'ickyi', 'hokyh', 'yocky', 'corkc', 'horkh', 'rockyr', 'corkyc', 'chirkc', 'crickc', 'yoicky', 'hickoryh', 'hickyh', 'kickyk', 'hookyh', 'kick', 'hick', 'rick', 'icky', 'hoky', 'yock', 'cork', 'rocky', 'corky', 'chirk', 'crick', 'yoick', 'hicky', 'kicky', 'hickory', 'chick', 'oriky', 'chock']","['chick', 'chock', 'cock', 'cocky', 'cook', 'cork', 'corky', 'crick', 'crock', 'crook', 'hick', 'hickory', 'hock', 'hook', 'hooky', 'icky', 'kick', 'kicky', 'kook', 'kooky', 'rick', 'rock', 'rocky', 'rook']","['chick', 'chock', 'cork', 'corky', 'crick', 'hick', 'hickory', 'icky', 'kick', 'kicky', 'rick', 'rocky']","['cock', 'cocky', 'cook', 'crock', 'crook', 'hock', 'hook', 'hooky', 'kook', 'kooky', 'rock', 'rook']","['chirk', 'chirkc', 'corkc', 'corkyc', 'crickc', 'hickh', 'hickoryh', 'hicky', 'hickyh', 'hoky', 'hokyh', 'hookyh', 'horkh', 'ickyi', 'kickk', 'kickyk', 'oriky', 'rickr', 'rockyr', 'yock', 'yocky', 'yoick', 'yoicky']",35,24,12,user_data,0.34285714285714286,0.5,0.4067796610169492,1.0,easy,0,23,0.5616647127784291,0.4166666666666667,12.0,0.5454545454545454,11.0,,0.0,1.0,1.0,11.0,10,1.1,4.75,4.416666666666667,4.583333333333333,1,2,1,1.0
claude-haiku,False,12288,16829,20250624,a,"['a', 'c', 'e', 'i', 'p', 't', 'v']","['pacepace', 'pactpact', 'capecape', 'catecate', 'cavecave', 'vapevape', 'tapetape', 'picapica', 'patepate', 'pitapita', 'vitavita', 'peacepeace', 'caveatcaveat', 'apaceapace', 'pietapieta', 'captivecaptive', 'pace', 'pact', 'cape', 'cate', 'cave', 'vape', 'tape', 'pica', 'pate', 'pita', 'vita', 'peace', 'caveat', 'apace', 'pieta', 'captive']","['acacia', 'acai', 'accept', 'acetate', 'acetic', 'activate', 'active', 'apace', 'apiece', 'appetite', 'appetitive', 'attic', 'aviate', 'cacti', 'cape', 'captivate', 'captive', 'cava', 'cave', 'caveat', 'eave', 'ipecac', 'pace', 'pact', 'papa', 'pate', 'pave', 'peace', 'peat', 'pepita', 'pica', 'piccata', 'pita', 'pitapat', 'tacet', 'tacit', 'tact', 'tactic', 'tapa', 'tape', 'teat', 'titivate', 'vacate', 'vape', 'vitiate', 'vivace']","['apace', 'cape', 'captive', 'cave', 'caveat', 'pace', 'pact', 'pate', 'peace', 'pica', 'pita', 'tape', 'vape']","['acacia', 'acai', 'accept', 'acetate', 'acetic', 'activate', 'active', 'apiece', 'appetite', 'appetitive', 'attic', 'aviate', 'cacti', 'captivate', 'cava', 'eave', 'ipecac', 'papa', 'pave', 'peat', 'pepita', 'piccata', 'pitapat', 'tacet', 'tacit', 'tact', 'tactic', 'tapa', 'teat', 'titivate', 'vacate', 'vitiate', 'vivace']","['apaceapace', 'capecape', 'captivecaptive', 'cate', 'catecate', 'caveatcaveat', 'cavecave', 'pacepace', 'pactpact', 'patepate', 'peacepeace', 'picapica', 'pieta', 'pietapieta', 'pitapita', 'tapetape', 'vapevape', 'vita', 'vitavita']",32,46,13,user_data,0.40625,0.2826086956521739,0.33333333333333337,1.0,medium,0,19,0.13824607701494032,0.5,18.0,0.3333333333333333,6.0,0.08333333333333333,12.0,0.1,10.0,8.0,15,0.5333333333333333,4.538461538461538,5.848484848484849,5.478260869565218,2,2,1,0.5
